experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,19,2,60000,1000,20000,0.000483,25.22,98.60,98.56,53.80,57.20,32.47,33.06,94.47,94.90,48.60,54.00,56.20,55.88,95.28,95.74,78.10,85.60,55.72,55.44,57.20,54.00,85.60,33.06,55.88,55.44
0,20,1,60000,1000,21000,0.000755,66.99,98.60,98.56,15.10,15.20,31.64,32.21,95.28,95.74,33.40,36.80,54.66,54.55,95.20,95.39,46.10,48.00,53.62,53.92,15.20,36.80,48.00,32.21,54.55,53.92
0,21,2,60000,1000,22000,0.000432,25.38,98.60,98.56,51.90,55.60,32.56,33.27,95.20,95.39,43.60,48.40,53.16,53.67,95.58,95.89,71.30,70.80,54.27,54.00,55.60,48.40,70.80,33.27,53.67,54.00
0,22,1,60000,1000,23000,0.000291,8.17,98.60,98.56,45.00,42.80,33.10,33.69,95.58,95.89,35.20,38.00,53.44,53.30,95.21,95.55,56.70,54.40,56.40,55.95,42.80,38.00,54.40,33.69,53.30,55.95
0,23,1,60000,1000,24000,0.000616,30.63,98.60,98.56,35.00,34.80,33.18,33.73,95.21,95.55,19.30,19.60,54.85,54.43,95.57,95.84,49.70,50.80,55.36,54.70,34.80,19.60,50.80,33.73,54.43,54.70
0,24,0,60000,1000,25000,0.001295,6.01,98.60,98.56,25.10,22.80,32.86,33.30,95.57,95.84,11.90,13.60,53.62,53.06,93.97,94.33,43.00,46.00,73.68,73.54,22.80,13.60,46.00,33.30,53.06,73.54
0,25,0,60000,1000,26000,0.001687,10.84,98.60,98.56,33.00,30.00,32.86,33.17,93.97,94.33,35.80,34.80,72.22,72.05,93.55,93.84,70.40,66.40,74.03,73.98,30.00,34.80,66.40,33.17,72.05,73.98
0,26,2,60000,1000,27000,0.002358,4.63,98.60,98.56,33.90,39.60,32.90,33.41,93.55,93.84,25.70,26.40,72.24,72.22,91.92,92.32,82.90,84.40,84.06,83.08,39.60,26.40,84.40,33.41,72.22,83.08
0,27,0,60000,1000,28000,0.003270,7.35,98.60,98.56,21.60,18.00,32.50,32.86,91.92,92.32,2.00,1.20,81.12,80.16,93.55,93.74,76.40,70.40,84.54,83.74,18.00,1.20,70.40,32.86,80.16,83.74
0,28,1,60000,1000,29000,0.006452,6.90,98.60,98.56,5.80,6.80,31.58,31.96,93.55,93.74,35.60,35.60,82.85,82.08,91.64,92.25,96.80,96.40,89.73,89.26,6.80,35.60,96.40,31.96,82.08,89.26
0,29,1,60000,1000,30000,0.004764,6.49,98.60,98.56,22.90,22.40,31.29,31.64,91.64,92.25,40.70,37.20,88.10,87.52,92.98,93.70,87.30,84.40,86.56,86.23,22.40,37.20,84.40,31.64,87.52,86.23
