experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,11,0,60000,1000,12000,0.002000,20.00,98.62,98.60,34.50,38.00,36.38,37.20,95.90,96.41,23.20,23.60,67.49,66.57,96.16,96.54,66.90,69.60,72.53,71.43,38.00,23.60,69.60,37.20,66.57,71.43
0,12,1,60000,1000,13000,0.002000,20.00,98.62,98.60,18.20,18.40,34.98,35.75,96.16,96.54,14.70,14.80,68.08,67.08,95.93,96.29,55.80,58.00,70.96,70.86,18.40,14.80,58.00,35.75,67.08,70.86
0,13,1,60000,1000,14000,0.003000,20.00,98.62,98.60,36.80,36.40,35.11,35.80,95.93,96.29,49.20,49.20,69.41,69.31,95.53,95.99,86.10,85.20,75.76,74.97,36.40,49.20,85.20,35.80,69.31,74.97
0,14,0,60000,1000,15000,0.003000,20.00,98.62,98.60,19.30,19.20,34.05,34.69,95.53,95.99,39.10,39.60,73.31,72.61,94.97,95.49,89.60,88.40,73.52,72.64,19.20,39.60,88.40,34.69,72.61,72.64
0,15,2,60000,1000,16000,0.003000,20.00,98.62,98.60,67.20,64.40,36.12,36.55,94.97,95.49,39.60,44.40,71.40,70.88,95.18,95.75,86.40,87.20,72.06,72.17,64.40,44.40,87.20,36.55,70.88,72.17
0,16,2,60000,1000,17000,0.003000,10.00,98.62,98.60,13.10,14.00,34.77,35.22,95.18,95.75,13.40,13.20,68.61,68.71,93.72,94.31,54.60,52.00,75.89,75.39,14.00,13.20,52.00,35.22,68.71,75.39
0,17,1,60000,1000,18000,0.002000,10.00,98.62,98.60,56.40,57.60,35.97,36.47,93.72,94.31,49.90,51.20,74.45,74.04,95.53,96.00,91.80,91.20,71.16,70.69,57.60,51.20,91.20,36.47,74.04,70.69
0,18,2,60000,1000,19000,0.002000,10.00,98.62,98.60,32.30,38.80,35.78,36.59,95.53,96.00,25.70,27.60,68.76,68.42,95.60,96.00,44.30,47.60,70.33,70.06,38.80,27.60,47.60,36.59,68.42,70.06
0,19,0,60000,1000,20000,0.002000,10.00,98.62,98.60,28.00,24.80,35.39,36.00,95.60,96.00,42.50,42.40,68.94,68.68,95.54,95.96,70.20,67.60,70.83,70.12,24.80,42.40,67.60,36.00,68.68,70.12
0,20,2,60000,1000,21000,0.003000,10.00,98.62,98.60,24.00,20.80,34.85,35.28,95.54,95.96,11.30,8.80,68.00,67.20,94.31,94.78,53.10,48.00,74.89,73.92,20.80,8.80,48.00,35.28,67.20,73.92
0,21,1,60000,1000,22000,0.003000,10.00,98.62,98.60,22.90,28.40,34.30,34.96,94.31,94.78,31.30,35.20,72.91,72.16,94.88,95.27,82.20,82.40,73.81,73.16,28.40,35.20,82.40,34.96,72.16,73.16
0,22,2,60000,1000,23000,0.003000,10.00,98.62,98.60,7.50,3.60,33.14,33.60,94.88,95.27,40.50,42.40,72.36,71.83,94.45,94.96,90.10,87.60,72.62,71.76,3.60,42.40,87.60,33.60,71.83,71.76
0,23,0,60000,1000,24000,0.003000,10.00,98.62,98.60,43.30,45.60,33.56,34.10,94.45,94.96,31.40,34.40,70.90,70.20,93.56,93.94,89.40,90.80,73.31,72.85,45.60,34.40,90.80,34.10,70.20,72.85
0,24,0,60000,1000,25000,0.003000,10.00,98.62,98.60,30.40,31.20,33.44,33.98,93.56,93.94,1.50,1.60,70.44,70.00,94.99,95.30,40.30,40.80,71.59,70.96,31.20,1.60,40.80,33.98,70.00,70.96
0,25,2,60000,1000,26000,0.003000,10.00,98.62,98.60,45.70,42.80,33.91,34.32,94.99,95.30,35.00,30.00,70.18,69.38,95.47,95.86,75.40,69.20,70.77,70.17,42.80,30.00,69.20,34.32,69.38,70.17
0,26,2,60000,1000,27000,0.004000,10.00,98.62,98.60,30.90,34.00,33.80,34.31,95.47,95.86,17.20,16.00,68.79,68.16,94.90,95.22,52.10,50.80,73.21,72.79,34.00,16.00,50.80,34.31,68.16,72.79
0,27,1,60000,1000,28000,0.005000,10.00,98.62,98.60,37.70,34.00,33.94,34.30,94.90,95.22,30.90,27.20,71.70,71.16,94.31,94.61,74.10,66.80,75.69,74.66,34.00,27.20,66.80,34.30,71.16,74.66
0,28,0,60000,1000,29000,0.004000,10.00,98.62,98.60,49.00,46.00,34.46,34.70,94.31,94.61,29.50,30.40,74.10,73.13,95.25,95.61,78.00,76.40,73.80,73.14,46.00,30.40,76.40,34.70,73.13,73.14
0,29,2,60000,1000,30000,0.004000,10.00,98.62,98.60,39.70,42.40,34.63,34.96,95.25,95.61,45.20,41.20,72.84,72.08,95.81,96.08,78.50,80.40,72.78,72.39,42.40,41.20,80.40,34.96,72.08,72.39
