experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
3,3,2,1,1,98.40,97.60,99.91,99.91,99.56
3,3,3,4,1,19.20,77.60,98.78,58.66,99.69
3,4,0,5,2,89.60,77.20,92.60,99.22,98.99
3,4,1,7,2,82.40,71.20,92.61,99.22,97.08
3,4,2,1,1,97.60,92.00,99.91,99.56,99.74
3,4,3,4,1,77.60,76.80,98.78,99.69,99.39
3,4,4,9,0,8.40,60.80,92.77,87.12,97.03
3,5,0,5,2,77.20,91.20,92.60,98.99,98.88
3,5,1,7,2,71.20,70.40,92.61,97.08,96.79
3,5,2,1,1,92.00,98.80,99.91,99.74,99.21
3,5,3,4,1,76.80,82.80,98.78,99.39,98.88
3,5,4,9,0,60.80,63.60,92.77,97.03,97.13
3,5,5,0,2,28.80,64.40,97.24,84.39,97.65
3,6,0,5,2,91.20,90.80,92.60,98.88,98.65
3,6,1,7,2,70.40,66.00,92.61,96.79,95.33
3,6,2,1,1,98.80,99.60,99.91,99.21,98.41
3,6,3,4,1,82.80,88.00,98.78,98.88,99.29
3,6,4,9,0,63.60,65.60,92.77,97.13,97.22
3,6,5,0,2,64.40,68.80,97.24,97.65,98.06
3,6,6,2,0,0.00,77.20,98.55,82.56,95.64
3,7,0,5,2,90.80,82.00,92.60,98.65,97.09
3,7,1,7,2,66.00,56.40,92.61,95.33,93.19
3,7,2,1,1,99.60,99.20,99.91,98.41,98.33
3,7,3,4,1,88.00,82.80,98.78,99.29,98.17
3,7,4,9,0,65.60,57.20,92.77,97.22,97.03
3,7,5,0,2,68.80,83.20,97.24,98.06,99.08
3,7,6,2,0,77.20,70.00,98.55,95.64,95.54
3,7,7,0,1,50.40,89.20,99.59,90.31,99.49
3,8,0,5,2,82.00,78.40,92.60,97.09,96.97
3,8,1,7,2,56.40,79.20,92.61,93.19,99.12
3,8,2,1,1,99.20,99.20,99.91,98.33,98.94
3,8,3,4,1,82.80,79.60,98.78,98.17,98.07
3,8,4,9,0,57.20,41.60,92.77,97.03,95.74
3,8,5,0,2,83.20,72.80,97.24,99.08,98.16
3,8,6,2,0,70.00,60.00,98.55,95.54,93.90
3,8,7,0,1,89.20,86.40,99.59,99.49,99.29
3,8,8,7,2,42.00,76.00,92.61,93.19,99.12
3,9,0,5,2,78.40,78.80,92.60,96.97,94.73
3,9,1,7,2,79.20,81.20,92.61,99.12,98.54
3,9,2,1,1,99.20,98.40,99.91,98.94,98.68
3,9,3,4,1,79.60,83.60,98.78,98.07,98.37
3,9,4,9,0,41.60,45.60,92.77,95.74,95.74
3,9,5,0,2,72.80,76.40,97.24,98.16,97.76
3,9,6,2,0,60.00,54.40,98.55,93.90,92.25
3,9,7,0,1,86.40,90.40,99.59,99.29,99.08
3,9,8,7,2,76.00,79.20,92.61,99.12,98.54
3,9,9,3,0,12.40,47.60,96.44,77.72,94.16
4,0,0,6,2,10.00,95.60,90.81,90.81,99.90
4,1,0,6,2,95.60,76.40,90.81,99.90,97.18
4,1,1,3,2,10.00,72.00,95.84,64.46,99.21
4,2,0,6,2,76.40,88.80,90.81,97.18,97.81
4,2,1,3,2,72.00,73.60,95.84,99.21,99.31
4,2,2,4,1,3.60,86.00,98.27,91.55,100.00
4,3,0,6,2,88.80,89.20,90.81,97.81,97.49
4,3,1,3,2,73.60,75.60,95.84,99.31,99.31
4,3,2,4,1,86.00,73.20,98.27,100.00,100.00
4,3,3,2,1,26.00,82.40,96.61,90.79,98.55
4,4,0,6,2,89.20,64.00,90.81,97.49,96.66
4,4,1,3,2,75.60,61.60,95.84,99.31,98.51
4,4,2,4,1,73.20,84.40,98.27,100.00,100.00
4,4,3,2,1,82.40,77.20,96.61,98.55,97.67
4,4,4,4,2,15.60,78.40,91.45,65.99,97.56
4,5,0,6,2,64.00,56.80,90.81,96.66,93.95
4,5,1,3,2,61.60,58.00,95.84,98.51,97.52
4,5,2,4,1,84.40,77.60,98.27,100.00,99.29
4,5,3,2,1,77.20,75.20,96.61,97.67,98.26
4,5,4,4,2,78.40,75.60,91.45,97.56,98.27
4,5,5,9,0,0.00,46.80,91.28,53.12,93.16
4,6,0,6,2,56.80,46.80,90.81,93.95,90.81
4,6,1,3,2,58.00,40.40,95.84,97.52,94.65
4,6,2,4,1,77.60,78.40,98.27,99.29,98.98
4,6,3,2,1,75.20,71.20,96.61,98.26,97.19
4,6,4,4,2,75.60,66.00,91.45,98.27,97.76
4,6,5,9,0,46.80,42.00,91.28,93.16,93.06
4,6,6,0,2,17.60,69.60,95.41,78.67,99.08
4,7,0,6,2,46.80,33.20,90.81,90.81,86.95
4,7,1,3,2,40.40,25.20,95.84,94.65,92.67
4,7,2,4,1,78.40,68.80,98.27,98.98,97.45
4,7,3,2,1,71.20,64.80,96.61,97.19,97.09
4,7,4,4,2,66.00,48.40,91.45,97.76,94.91
4,7,5,9,0,42.00,61.60,91.28,93.06,98.02
4,7,6,0,2,69.60,57.60,95.41,99.08,99.08
4,7,7,9,0,35.20,59.60,91.28,93.06,98.02
4,8,0,6,2,33.20,30.00,90.81,86.95,84.66
4,8,1,3,2,25.20,34.00,95.84,92.67,94.36
4,8,2,4,1,68.80,71.20,98.27,97.45,98.17
4,8,3,2,1,64.80,72.40,96.61,97.09,96.80
4,8,4,4,2,48.40,48.00,91.45,94.91,95.52
4,8,5,9,0,61.60,64.80,91.28,98.02,97.42
4,8,6,0,2,57.60,60.80,95.41,99.08,98.98
4,8,7,9,0,59.60,63.60,91.28,98.02,97.42
4,8,8,1,2,0.40,30.80,86.43,30.04,70.57
4,9,0,6,2,30.00,21.60,90.81,84.66,88.62
4,9,1,3,2,34.00,23.60,95.84,94.36,93.47
4,9,2,4,1,71.20,78.00,98.27,98.17,97.35
4,9,3,2,1,72.40,74.40,96.61,96.80,97.19
4,9,4,4,2,48.00,61.20,91.45,95.52,97.45
4,9,5,9,0,64.80,60.40,91.28,97.42,97.13
4,9,6,0,2,60.80,50.40,95.41,98.98,98.27
4,9,7,9,0,63.60,64.00,91.28,97.42,97.13
4,9,8,1,2,30.80,53.60,86.43,70.57,93.22
4,9,9,1,2,36.80,78.40,86.43,70.57,93.22
5,0,0,9,2,22.00,80.80,82.76,82.76,99.11
5,1,0,9,2,80.80,46.40,82.76,99.11,86.03
5,1,1,7,1,35.60,89.20,96.21,85.51,99.81
5,2,0,9,2,46.40,44.00,82.76,86.03,91.08
5,2,1,7,1,89.20,92.80,96.21,99.81,99.51
5,2,2,6,2,10.00,61.60,88.10,77.35,96.56
5,3,0,9,2,44.00,67.20,82.76,91.08,96.13
5,3,1,7,1,92.80,96.80,96.21,99.51,98.64
5,3,2,6,2,61.60,78.40,88.10,96.56,97.70
5,3,3,1,0,13.60,92.40,99.12,82.11,96.21
5,4,0,9,2,67.20,55.60,82.76,96.13,93.95
5,4,1,7,1,96.80,97.60,96.21,98.64,98.15
5,4,2,6,2,78.40,76.00,88.10,97.70,97.18
5,4,3,1,0,92.40,90.00,99.12,96.21,95.59
5,4,4,2,0,21.60,90.00,97.38,87.60,99.13
5,5,0,9,2,55.60,44.40,82.76,93.95,91.58
5,5,1,7,1,97.60,96.00,96.21,98.15,98.35
5,5,2,6,2,76.00,66.00,88.10,97.18,95.51
5,5,3,1,0,90.00,90.00,99.12,95.59,95.86
5,5,4,2,0,90.00,78.00,97.38,99.13,98.26
5,5,5,3,1,22.80,89.60,96.04,75.05,97.23
5,6,0,9,2,44.40,43.20,82.76,91.58,89.40
5,6,1,7,1,96.00,96.00,96.21,98.35,98.25
5,6,2,6,2,66.00,58.00,88.10,95.51,95.82
5,6,3,1,0,90.00,88.80,99.12,95.86,94.54
5,6,4,2,0,78.00,88.00,97.38,98.26,99.61
5,6,5,3,1,89.60,81.60,96.04,97.23,97.33
5,6,6,2,2,28.00,80.40,92.83,91.96,99.03
5,7,0,9,2,43.20,24.40,82.76,89.40,74.63
5,7,1,7,1,96.00,84.40,96.21,98.25,98.15
5,7,2,6,2,58.00,39.20,88.10,95.82,89.67
5,7,3,1,0,88.80,78.40,99.12,94.54,92.69
5,7,4,2,0,88.00,73.60,97.38,99.61,98.64
5,7,5,3,1,81.60,87.20,96.04,97.33,99.50
5,7,6,2,2,80.40,64.80,92.83,99.03,95.16
5,7,7,3,1,24.40,74.80,96.04,97.33,99.50
5,8,0,9,2,24.40,23.20,82.76,74.63,63.43
5,8,1,7,1,84.40,88.40,96.21,98.15,97.47
5,8,2,6,2,39.20,38.80,88.10,89.67,88.41
5,8,3,1,0,78.40,82.80,99.12,92.69,90.66
5,8,4,2,0,73.60,72.80,97.38,98.64,98.84
5,8,5,3,1,87.20,90.00,96.04,99.50,98.81
5,8,6,2,2,64.80,68.00,92.83,95.16,95.16
5,8,7,3,1,74.80,83.60,96.04,99.50,98.81
5,8,8,8,1,2.80,46.80,94.76,76.49,97.64
5,9,0,9,2,23.20,22.40,82.76,63.43,55.90
5,9,1,7,1,88.40,86.40,96.21,97.47,96.98
5,9,2,6,2,38.80,37.60,88.10,88.41,82.78
5,9,3,1,0,82.80,77.60,99.12,90.66,82.82
5,9,4,2,0,72.80,70.40,97.38,98.84,98.16
5,9,5,3,1,90.00,89.20,96.04,98.81,98.91
5,9,6,2,2,68.00,63.20,92.83,95.16,94.38
5,9,7,3,1,83.60,82.80,96.04,98.81,98.91
5,9,8,8,1,46.80,44.00,94.76,97.64,96.82
5,9,9,0,0,14.00,54.80,99.39,96.33,99.59
6,0,0,5,0,30.40,87.20,98.09,98.09,100.00
6,1,0,5,0,87.20,87.60,98.09,100.00,99.78
6,1,1,1,1,34.80,88.40,99.82,97.97,100.00
6,2,0,5,0,87.60,85.20,98.09,99.78,99.78
6,2,1,1,1,88.40,90.00,99.82,100.00,99.91
6,2,2,4,2,5.60,66.80,95.11,48.37,96.13
6,3,0,5,0,85.20,81.20,98.09,99.78,99.55
6,3,1,1,1,90.00,85.60,99.82,99.91,100.00
6,3,2,4,2,66.80,46.40,95.11,96.13,91.65
6,3,3,3,0,32.00,71.20,94.26,71.29,93.47
6,4,0,5,0,81.20,78.40,98.09,99.55,99.89
6,4,1,1,1,85.60,82.80,99.82,100.00,99.65
6,4,2,4,2,46.40,44.40,95.11,91.65,85.34
6,4,3,3,0,71.20,61.60,94.26,93.47,92.08
6,4,4,9,2,5.60,34.40,74.63,42.22,83.25
6,5,0,5,0,78.40,76.00,98.09,99.89,99.44
6,5,1,1,1,82.80,80.80,99.82,99.65,99.82
6,5,2,4,2,44.40,44.00,95.11,85.34,88.80
6,5,3,3,0,61.60,57.20,94.26,92.08,92.67
6,5,4,9,2,34.40,20.00,74.63,83.25,78.69
6,5,5,7,0,19.20,74.80,96.79,86.28,98.44
6,6,0,5,0,76.00,60.00,98.09,99.44,99.33
6,6,1,1,1,80.80,77.60,99.82,99.82,99.56
6,6,2,4,2,44.00,38.00,95.11,88.80,76.07
6,6,3,3,0,57.20,50.80,94.26,92.67,91.88
6,6,4,9,2,20.00,46.80,74.63,78.69,93.36
6,6,5,7,0,74.80,64.40,96.79,98.44,97.67
6,6,6,9,0,29.60,62.80,91.48,91.08,96.43
6,7,0,5,0,60.00,68.40,98.09,99.33,99.22
6,7,1,1,1,77.60,82.40,99.82,99.56,99.03
6,7,2,4,2,38.00,47.20,95.11,76.07,78.82
6,7,3,3,0,50.80,66.00,94.26,91.88,93.56
6,7,4,9,2,46.80,51.20,74.63,93.36,93.76
6,7,5,7,0,64.40,70.40,96.79,97.67,97.08
6,7,6,9,0,62.80,70.40,91.48,96.43,96.33
6,7,7,6,0,18.00,64.40,97.70,69.94,93.42
6,8,0,5,0,68.40,44.00,98.09,99.22,95.96
6,8,1,1,1,82.40,79.60,99.82,99.03,99.12
6,8,2,4,2,47.20,45.60,95.11,78.82,73.32
6,8,3,3,0,66.00,54.40,94.26,93.56,92.28
6,8,4,9,2,51.20,65.20,74.63,93.76,97.82
6,8,5,7,0,70.40,56.80,96.79,97.08,92.41
6,8,6,9,0,70.40,84.80,91.48,96.33,98.51
6,8,7,6,0,64.40,60.80,97.70,93.42,94.26
6,8,8,9,0,36.80,55.20,91.48,96.33,98.51
6,9,0,5,0,44.00,45.60,98.09,95.96,95.85
6,9,1,1,1,79.60,84.00,99.82,99.12,98.77
6,9,2,4,2,45.60,72.40,95.11,73.32,87.98
6,9,3,3,0,54.40,56.00,94.26,92.28,92.08
6,9,4,9,2,65.20,66.00,74.63,97.82,97.03
6,9,5,7,0,56.80,54.40,96.79,92.41,90.76
6,9,6,9,0,84.80,80.40,91.48,98.51,98.22
6,9,7,6,0,60.80,54.00,97.70,94.26,93.42
6,9,8,9,0,55.20,58.40,91.48,98.51,98.22
6,9,9,4,0,27.60,67.20,98.27,83.10,93.99
7,0,0,8,1,26.40,92.40,95.07,95.07,100.00
7,1,0,8,1,92.40,81.60,95.07,100.00,100.00
7,1,1,5,2,30.00,94.80,95.63,84.64,99.44
7,2,0,8,1,81.60,82.40,95.07,100.00,100.00
7,2,1,5,2,94.80,95.60,95.63,99.44,99.44
7,2,2,1,2,0.00,78.40,94.80,19.47,85.99
7,3,0,8,1,82.40,69.60,95.07,100.00,99.59
7,3,1,5,2,95.60,81.60,95.63,99.44,99.55
7,3,2,1,2,78.40,73.20,94.80,85.99,77.80
7,3,3,4,0,26.40,82.00,97.86,82.59,99.29
7,4,0,8,1,69.60,75.60,95.07,99.59,99.08
7,4,1,5,2,81.60,74.80,95.63,99.55,98.99
7,4,2,1,2,73.20,77.20,94.80,77.80,69.16
7,4,3,4,0,82.00,78.00,97.86,99.29,98.47
7,4,4,2,1,33.60,76.00,96.03,75.68,98.55
7,5,0,8,1,75.60,77.60,95.07,99.08,99.28
7,5,1,5,2,74.80,70.80,95.63,98.99,97.09
7,5,2,1,2,77.20,81.20,94.80,69.16,72.78
7,5,3,4,0,78.00,72.80,97.86,98.47,96.95
7,5,4,2,1,76.00,79.20,96.03,98.55,98.64
7,5,5,7,0,29.60,84.00,97.28,73.35,96.60
7,6,0,8,1,77.60,72.40,95.07,99.28,98.87
7,6,1,5,2,70.80,67.60,95.63,97.09,98.65
7,6,2,1,2,81.20,56.80,94.80,72.78,79.91
7,6,3,4,0,72.80,68.80,97.86,96.95,96.23
7,6,4,2,1,79.20,70.00,96.03,98.64,98.74
7,6,5,7,0,84.00,94.80,97.28,96.60,98.93
7,6,6,7,0,47.60,91.20,97.28,96.60,98.93
7,7,0,8,1,72.40,56.80,95.07,98.87,98.36
7,7,1,5,2,67.60,78.00,95.63,98.65,98.32
7,7,2,1,2,56.80,82.00,94.80,79.91,88.55
7,7,3,4,0,68.80,76.00,97.86,96.23,96.44
7,7,4,2,1,70.00,79.60,96.03,98.74,97.67
7,7,5,7,0,94.80,97.60,97.28,98.93,98.54
7,7,6,7,0,91.20,90.80,97.28,98.93,98.54
7,7,7,1,1,12.40,98.80,99.82,87.67,98.85
7,8,0,8,1,56.80,50.40,95.07,98.36,97.33
7,8,1,5,2,78.00,74.40,95.63,98.32,97.76
7,8,2,1,2,82.00,84.00,94.80,88.55,83.96
7,8,3,4,0,76.00,84.00,97.86,96.44,99.19
7,8,4,2,1,79.60,75.60,96.03,97.67,97.77
7,8,5,7,0,97.60,94.40,97.28,98.54,98.35
7,8,6,7,0,90.80,90.40,97.28,98.54,98.35
7,8,7,1,1,98.80,99.20,99.82,98.85,98.50
7,8,8,4,0,36.80,93.60,97.86,96.44,99.19
7,9,0,8,1,50.40,66.00,95.07,97.33,98.15
7,9,1,5,2,74.40,62.80,95.63,97.76,94.73
7,9,2,1,2,84.00,88.00,94.80,83.96,81.23
7,9,3,4,0,84.00,80.00,97.86,99.19,98.27
7,9,4,2,1,75.60,71.60,96.03,97.77,97.19
7,9,5,7,0,94.40,92.80,97.28,98.35,97.86
7,9,6,7,0,90.40,90.00,97.28,98.35,97.86
7,9,7,1,1,99.20,97.60,99.82,98.50,98.41
7,9,8,4,0,93.60,84.00,97.86,99.19,98.27
7,9,9,8,0,35.60,75.20,97.43,89.32,97.02
8,0,0,3,2,46.00,97.20,94.85,94.85,100.00
8,1,0,3,2,97.20,76.00,94.85,100.00,98.71
8,1,1,0,2,0.00,80.00,91.02,14.80,99.80
8,2,0,3,2,76.00,66.00,94.85,98.71,97.72
8,2,1,0,2,80.00,51.20,91.02,99.80,99.29
8,2,2,4,1,32.00,84.00,98.47,94.50,100.00
8,3,0,3,2,66.00,70.40,94.85,97.72,98.71
8,3,1,0,2,51.20,62.00,91.02,99.29,99.39
8,3,2,4,1,84.00,85.60,98.47,100.00,100.00
8,3,3,1,2,25.60,75.60,90.48,91.89,97.71
8,4,0,3,2,70.40,58.80,94.85,98.71,91.58
8,4,1,0,2,62.00,85.20,91.02,99.39,99.90
8,4,2,4,1,85.60,74.00,98.47,100.00,99.80
8,4,3,1,2,75.60,52.00,90.48,97.71,76.92
8,4,4,0,0,23.20,88.40,98.27,99.29,100.00
8,5,0,3,2,58.80,68.00,94.85,91.58,95.64
8,5,1,0,2,85.20,85.60,91.02,99.90,99.80
8,5,2,4,1,74.00,75.20,98.47,99.80,99.80
8,5,3,1,2,52.00,48.80,90.48,76.92,83.35
